unit_id,source,recording,start_s,end_s,dur_ms,nn_cluster,knn15_dist,outside_envelope,x,y
xc_XC925259_077,xc,XC925259,42.30675736961451,42.46349206349206,156,8,6.04,False,-0.05,-1.35
xc_XC925259_078,xc,XC925259,42.57378684807256,42.69569160997733,121,8,6.014,False,0.76,-1.74
xc_XC925259_079,xc,XC925259,42.80598639455783,42.945306122448976,139,8,5.772,False,0.43,-1.17
xc_XC925259_080,xc,XC925259,43.04399092970522,43.16009070294785,116,5,6.154,True,3.07,3.7
xc_XC925259_081,xc,XC925259,43.27038548752834,43.432925170068025,162,8,5.984,False,-0.23,-1.33
xc_XC925259_082,xc,XC925259,43.549024943310656,43.66512471655329,116,8,6.144,True,0.22,-1.33
xc_XC925259_083,xc,XC925259,43.80444444444444,43.9437641723356,139,8,6.027,False,0.07,-1.27
xc_XC925259_084,xc,XC925259,44.08308390022676,44.21659863945578,133,8,6.068,False,0.41,-1.35
xc_XC925259_085,xc,XC925259,44.33850340136055,44.47201814058957,133,8,6.174,True,-0.07,-1.18
xc_XC925259_086,xc,XC925259,44.59392290249433,44.72743764172336,133,8,5.819,False,0.11,-1.42
xc_XC925259_087,xc,XC925259,44.849342403628114,44.98285714285714,133,8,6.28,True,-0.13,-1.14
xc_XC925259_088,xc,XC925259,45.1221768707483,45.23827664399093,116,5,5.894,False,3.18,3.85
xc_XC925259_089,xc,XC925259,45.40081632653062,45.53433106575964,133,8,6.15,True,0.26,-1.38
xc_XC925259_090,xc,XC925259,45.65043083900227,45.7665306122449,116,8,6.174,True,1.07,-1.71
xc_XC925259_091,xc,XC925259,45.90585034013605,46.04517006802721,139,8,5.72,False,0.68,-1.64
xc_XC925259_092,xc,XC925259,46.20770975056689,46.32380952380953,116,8,5.415,False,-0.01,-1.31
xc_XC925259_093,xc,XC925259,46.46312925170068,46.57922902494332,116,5,6.512,True,2.46,3.55
xc_XC925259_094,xc,XC925259,46.69532879818594,46.82884353741496,133,8,6.333,True,0.01,-1.14
xc_XC925259_095,xc,XC925259,46.95074829931973,47.08426303854875,133,8,6.164,True,0.13,-1.42
xc_XC925259_096,xc,XC925259,47.200362811791386,47.339682539682535,139,8,6.162,True,0.33,-1.41
xc_XC925259_097,xc,XC925259,47.4790022675737,47.61832199546485,139,-1,6.218,True,0.81,-1.43
xc_XC925259_098,xc,XC925259,48.07691609977324,48.198820861678,121,8,5.528,False,1.2,-1.39
xc_XC925259_099,xc,XC925259,48.54131519274377,48.65741496598639,116,49,6.122,False,0.48,4.64
xc_XC925259_100,xc,XC925259,48.8431746031746,48.959274376417234,116,8,6.013,False,1.01,-1.87
xc_XC925259_101,xc,XC925259,49.11600907029479,49.237913832199546,121,-1,6.313,True,0.25,4.05
xc_XC925259_102,xc,XC925259,49.47011337868481,49.60362811791383,133,49,6.182,True,0.42,4.63
xc_XC925259_103,xc,XC925259,49.725532879818594,49.859047619047615,133,8,6.186,True,-0.23,-1.27
xc_XC925259_104,xc,XC925259,49.99836734693877,50.131882086167806,133,-1,6.225,True,0.4,-1.27
xc_XC925259_105,xc,XC925259,50.27120181405896,50.38730158730159,116,8,6.084,False,1.12,-1.72
xc_XC925259_106,xc,XC925259,50.53242630385488,50.6659410430839,133,8,5.995,False,0.16,-1.43
xc_XC925259_107,xc,XC925259,50.80526077097506,50.96780045351474,162,8,5.905,False,0.26,-1.51
xc_XC925259_108,xc,XC925259,51.083900226757365,51.22321995464853,139,8,5.62,False,0.72,-1.59
xc_XC925259_109,xc,XC925259,51.31609977324264,51.45541950113379,139,8,5.886,False,0.12,-1.4
xc_XC925259_110,xc,XC925259,51.57151927437642,51.68181405895692,110,8,6.161,True,0.19,-1.16
xc_XC925259_111,xc,XC925259,51.80371882086168,51.937233560090704,133,8,6.456,True,0.02,-1.43
xc_XC925259_112,xc,XC925259,52.053333333333335,52.19265306122449,139,8,6.347,True,0.69,-1.73
xc_XC925259_113,xc,XC925259,52.30875283446712,52.44807256235828,139,5,6.306,True,3.05,3.75
xc_XC925259_114,xc,XC925259,52.56417233560091,52.697687074829936,133,8,6.451,True,-0.0,-1.21
xc_XC925259_115,xc,XC925259,52.819591836734695,52.95310657596372,133,8,6.193,True,0.08,-1.4
xc_XC925259_116,xc,XC925259,53.07501133786848,53.21433106575964,139,8,5.851,False,0.04,-1.39
xc_XC925259_117,xc,XC925259,53.32462585034013,53.4639455782313,139,8,5.748,False,0.03,-1.37
xc_XC925259_118,xc,XC925259,53.58004535147392,53.71936507936508,139,8,5.549,False,0.03,-1.5
xc_XC925259_119,xc,XC925259,53.83546485260771,53.95156462585034,116,8,6.768,True,1.12,-1.79
xc_XC925259_120,xc,XC925259,54.09088435374149,54.22439909297052,133,8,6.314,True,0.17,-1.56
xc_XC925259_121,xc,XC925259,54.36371882086168,54.48562358276644,121,8,5.741,False,0.96,-1.85
xc_XC925259_122,xc,XC925259,54.61913832199546,54.74104308390023,121,8,5.815,False,0.08,-1.61
xc_XC925259_123,xc,XC925259,54.87455782312925,55.01387755102041,139,8,6.014,False,0.21,-1.49
xc_XC925259_124,xc,XC925259,55.12997732426304,55.26349206349207,133,8,5.835,False,0.69,-1.63
xc_XC925259_125,xc,XC925259,55.40861678004535,55.54213151927438,133,8,5.47,False,1.07,-1.73
xc_XC925259_126,xc,XC925259,55.658231292517,55.77433106575964,116,8,5.61,False,0.53,-1.19
xc_XC925259_127,xc,XC925259,55.93687074829932,56.07619047619048,139,8,5.951,False,1.03,-1.79
xc_XC925259_128,xc,XC925259,56.19229024943311,56.33160997732426,139,8,4.648,False,0.67,-1.66
xc_XC925259_129,xc,XC925259,56.447709750566894,56.563809523809525,116,8,5.87,False,1.09,-1.88
xc_XC925259_130,xc,XC925259,56.69732426303855,56.81922902494331,121,8,5.7,False,0.35,-1.35
xc_XC925259_131,xc,XC925259,56.95274376417234,57.07464852607709,121,8,5.6,False,0.13,-1.26
xc_XC925259_132,xc,XC925259,57.23138321995464,57.34748299319728,116,8,5.924,False,0.94,-1.73
xc_XC925259_133,xc,XC925259,57.48680272108843,57.60290249433106,116,8,5.952,False,0.24,-1.15
xc_XC925259_134,xc,XC925259,57.78285714285715,57.89895691609977,116,8,6.112,False,0.7,-1.64
xc_XC925259_135,xc,XC925259,58.03827664399093,58.15437641723356,116,-1,5.79,False,0.85,-1.63
xc_XC925259_136,xc,XC925259,58.29369614512472,58.409795918367344,116,8,5.587,False,0.59,-1.53
xc_XC925259_137,xc,XC925259,58.54911564625851,58.66521541950113,116,-1,6.33,True,0.29,-1.09
xc_XC925259_138,xc,XC925259,58.80453514739229,58.92063492063492,116,8,6.304,True,0.12,-1.3
xc_XC925259_139,xc,XC925259,59.05995464852608,59.1934693877551,133,8,6.027,False,-0.17,-1.33
xc_XC925259_140,xc,XC925259,59.33278911564626,59.45469387755102,121,8,5.962,False,0.18,-1.44
xc_XC925259_141,xc,XC925259,59.59401360544217,59.71011337868481,116,8,5.314,False,0.28,-1.41
xc_XC925259_142,xc,XC925259,59.913287981859405,60.02358276643991,110,8,6.039,False,0.12,-1.12
xc_XC925259_143,xc,XC925259,60.1687074829932,60.30222222222222,133,8,5.946,False,-0.28,-1.26
xc_XC925259_144,xc,XC925259,60.44734693877551,60.56344671201814,116,8,5.711,False,0.4,-1.03
xc_XC925259_145,xc,XC925259,60.7027664399093,60.81306122448979,110,49,5.7,False,0.24,4.66
xc_XC925259_146,xc,XC925259,60.975600907029474,61.091700680272105,116,-1,5.93,False,0.42,-0.95
xc_XC925259_147,xc,XC925259,61.30068027210885,61.41678004535147,116,8,5.533,False,0.53,-1.19
xc_XC925259_148,xc,XC925259,61.57931972789115,61.68961451247166,110,8,6.204,True,0.51,-1.18
xc_XC925259_149,xc,XC925259,61.87537414965987,61.9740589569161,98,8,5.529,False,0.72,-1.52
xc_XC925259_150,xc,XC925259,62.13079365079365,62.24689342403628,116,8,5.453,False,0.56,-1.7
xc_XC925259_151,xc,XC925259,62.40943310657596,62.519727891156464,110,8,5.893,False,0.81,-1.69
xc_XC925259_152,xc,XC925259,62.68807256235828,62.798367346938775,110,8,6.046,False,1.12,-1.98
xc_XC925259_153,xc,XC925259,62.94349206349207,63.0595918367347,116,8,5.824,False,1.05,-2.03
xc_XC925259_154,xc,XC925259,63.21632653061224,63.33242630385488,116,8,5.51,False,1.24,-1.98
xc_XC925259_155,xc,XC925259,63.49496598639456,63.61106575963719,116,49,5.878,False,0.67,-1.15
xc_XC925259_156,xc,XC925259,63.77360544217687,63.8897052154195,116,8,5.878,False,1.2,-1.97
xc_XC925259_157,xc,XC925259,64.05224489795918,64.16834467120181,116,49,5.762,False,0.37,4.65
xc_XC925259_158,xc,XC925259,64.40054421768707,64.51664399092971,116,49,5.419,False,0.28,4.56
xc_XC925259_159,xc,XC925259,64.74884353741496,64.8649433106576,116,8,5.562,False,0.15,-1.31
xc_XC925259_160,xc,XC925259,65.09133786848072,65.20163265306122,110,8,6.469,True,-0.02,-1.31
xc_XC925259_161,xc,XC925259,65.48607709750567,65.57895691609978,92,8,5.774,False,1.09,-2.06
xc_XC925259_162,xc,XC925259,65.87501133786847,65.99111111111111,116,8,5.588,False,1.03,-1.8
xc_XC925259_163,xc,XC925259,66.2465306122449,66.339410430839,92,49,5.583,False,0.2,4.52
xc_XC925259_164,xc,XC925259,66.64126984126983,66.73414965986395,92,49,5.604,False,0.18,4.23
xc_XC925259_165,xc,XC925259,67.05342403628119,67.1521088435374,98,49,5.862,False,0.21,4.36
xc_XC925259_166,xc,XC925259,67.49460317460318,67.60489795918367,110,8,5.478,False,0.02,-1.29
xc_XC925259_167,xc,XC925259,67.88934240362812,67.98222222222222,92,8,5.732,False,1.25,-1.97
xc_XC925259_168,xc,XC925259,68.2550566893424,68.34793650793651,92,8,6.278,True,1.29,-1.75
xc_XC925259_169,xc,XC925259,68.67301587301587,68.74267573696144,69,8,5.459,False,1.22,-1.72
xc_XC925259_170,xc,XC925259,69.39283446712018,69.43346938775511,40,49,4.631,False,-2.18,4.42
xc_XC925261_000,xc,XC925261,2.919909297052154,2.9605442176870747,40,49,4.306,False,-1.61,4.2
xc_XC925261_001,xc,XC925261,3.221768707482993,3.308843537414966,87,47,4.312,False,-0.89,2.24
xc_XC925261_002,xc,XC925261,3.4713832199546486,3.5410430839002265,69,47,4.863,False,-1.02,2.28
xc_XC925261_003,xc,XC925261,3.680362811791383,3.7500226757369615,69,47,6.118,False,-1.44,2.25
xc_XC925261_004,xc,XC925261,3.866122448979592,3.9357823129251694,69,47,5.638,False,-1.4,2.48
xc_XC925261_005,xc,XC925261,4.005442176870749,4.075102040816327,69,47,6.356,True,-1.39,2.81
xc_XC925261_006,xc,XC925261,4.098321995464853,4.1853968253968254,87,47,8.128,True,-1.11,1.51
xc_XC925261_007,xc,XC925261,4.255056689342404,4.423401360544218,168,28,5.884,False,8.01,8.97
xc_XC925261_008,xc,XC925261,4.487256235827664,4.632380952380952,145,-1,8.556,True,5.32,11.62
xc_XC925261_009,xc,XC925261,4.70204081632653,4.9052154195011335,203,-1,6.595,True,4.81,11.77
xc_XC925261_010,xc,XC925261,4.934240362811791,5.061950113378685,127,24,5.753,False,5.47,14.07
xc_XC925261_011,xc,XC925261,5.131609977324263,5.224489795918367,92,27,9.346,True,7.84,6.87
xc_XC925261_012,xc,XC925261,5.299954648526077,5.479909297052155,179,47,6.106,False,-0.8,2.08
xc_XC925261_013,xc,XC925261,5.572789115646258,5.642448979591837,69,47,5.895,False,-0.89,1.96
xc_XC925261_014,xc,XC925261,5.851428571428571,5.874648526077098,23,-1,4.263,False,-1.78,4.83
xc_XC925261_015,xc,XC925261,6.013968253968254,6.037188208616779,23,49,3.162,False,-2.15,4.93
xc_XC925261_016,xc,XC925261,6.106848072562358,6.130068027210884,23,49,3.318,False,-1.78,4.97
xc_XC925261_017,xc,XC925261,18.889433106575964,18.982312925170067,92,47,4.128,False,-0.79,3.18
xc_XC925261_018,xc,XC925261,19.05197278911565,19.144852607709748,92,47,5.836,False,-1.47,1.99
xc_XC925261_019,xc,XC925261,19.231927437641723,19.3015873015873,69,47,5.655,False,-1.52,2.3
xc_XC925261_020,xc,XC925261,19.35383219954649,19.440907029478456,87,-1,6.775,True,-0.08,6.09
xc_XC925261_021,xc,XC925261,19.46993197278912,19.557006802721087,87,47,7.868,True,-0.81,1.53
xc_XC925261_022,xc,XC925261,19.609251700680275,19.78920634920635,179,28,6.186,True,8.0,8.9
xc_XC925261_023,xc,XC925261,19.841451247165534,19.998185941043083,156,-1,8.527,True,5.39,11.75
xc_XC925261_024,xc,XC925261,20.06784580498866,20.25360544217687,185,-1,6.078,False,4.95,12.08
xc_XC925261_025,xc,XC925261,20.31746031746032,20.43936507936508,121,24,6.042,False,5.52,13.89
xc_XC925261_026,xc,XC925261,20.50902494331066,20.601904761904763,92,27,8.048,True,7.77,7.14
xc_XC925261_027,xc,XC925261,20.67156462585034,20.851519274376415,179,47,5.762,False,-1.0,2.23
xc_XC925261_028,xc,XC925261,20.897959183673468,21.0140589569161,116,47,5.797,False,-1.27,2.28
xc_XC925261_029,xc,XC925261,21.106938775510205,21.199818594104308,92,47,5.456,False,-1.2,2.28
xc_XC925262_000,xc,XC925262,2.6586848072562352,2.7109297052154187,52,47,5.784,False,0.35,4.15
xc_XC925262_001,xc,XC925262,2.8502494331065757,2.914104308390022,63,-1,5.366,False,-0.27,4.61
xc_XC925262_002,xc,XC925262,3.012789115646258,3.1056689342403625,92,-1,4.854,False,-0.45,4.51
xc_XC925262_003,xc,XC925262,3.192743764172335,3.268208616780045,75,-1,5.281,False,-0.19,4.53
xc_XC925262_004,xc,XC925262,3.4249433106575955,3.5178231292517004,92,8,4.98,False,0.02,4.18
xc_XC925262_005,xc,XC925262,3.703582766439909,3.796462585034013,92,8,4.595,False,1.03,-1.24
xc_XC925262_006,xc,XC925262,4.028662131519273,4.121541950113379,92,-1,5.154,False,0.05,4.32
xc_XC925262_007,xc,XC925262,4.214421768707482,4.307301587301587,92,-1,6.015,False,0.12,4.5
xc_XC925262_008,xc,XC925262,4.40018140589569,4.487256235827664,87,-1,6.25,True,0.21,4.05
xc_XC925262_009,xc,XC925262,4.603356009070294,4.70204081632653,98,-1,5.912,False,0.02,4.54
xc_XC925262_010,xc,XC925262,4.794920634920635,4.905215419501133,110,-1,5.407,False,-0.24,4.4
xc_XC925262_011,xc,XC925262,4.957460317460316,5.061950113378685,104,-1,6.019,False,0.04,4.13
xc_XC925262_012,xc,XC925262,5.20126984126984,5.294149659863945,92,-1,5.853,False,-0.44,4.69
xc_XC925262_013,xc,XC925262,5.410249433106576,5.503129251700679,92,40,6.061,False,1.44,5.66
xc_XC925262_014,xc,XC925262,5.61922902494331,5.712108843537414,92,-1,6.606,True,0.56,4.59
xc_XC925262_015,xc,XC925262,5.81079365079365,5.897868480725622,87,-1,5.965,False,0.02,4.26
xc_XC925262_016,xc,XC925262,6.013968253968253,6.130068027210883,116,-1,5.34,False,1.51,5.46
xc_XC925262_017,xc,XC925262,6.246167800453513,6.339047619047618,92,-1,5.473,False,-0.07,4.28
xc_XC925262_018,xc,XC925262,6.431927437641723,6.548027210884353,116,-1,5.537,False,0.59,4.85
xc_XC925262_019,xc,XC925262,6.640907029478457,6.72798185941043,87,-1,6.255,True,0.13,4.56
xc_XC925262_020,xc,XC925262,6.820861678004534,6.91954648526077,98,-1,5.847,False,-0.94,4.54
xc_XC925262_021,xc,XC925262,7.006621315192742,7.122721088435372,116,-1,5.49,False,0.28,4.48
xc_XC925262_022,xc,XC925262,7.221405895691609,7.314285714285713,92,-1,5.892,False,0.2,4.55
xc_XC925262_023,xc,XC925262,7.424580498866212,7.540680272108842,116,-1,5.282,False,1.01,4.93
xc_XC925262_024,xc,XC925262,7.679999999999999,7.79609977324263,116,-1,5.269,False,1.25,5.47
xc_XC925262_025,xc,XC925262,7.95283446712018,8.068934240362811,116,40,5.39,False,1.58,5.83
xc_XC925262_026,xc,XC925262,8.347573696145124,8.463673469387754,116,-1,5.244,False,0.52,4.91
xc_XC925262_027,xc,XC925262,8.649433106575962,8.742312925170067,92,-1,6.115,False,0.97,5.32
xc_XC925262_028,xc,XC925262,8.881632653061223,8.974512471655327,92,-1,6.216,True,0.42,4.46
xc_XC925262_029,xc,XC925262,9.13705215419501,9.224126984126984,87,-1,6.341,True,0.69,4.55
xc_XC925262_030,xc,XC925262,9.346031746031745,9.462131519274376,116,-1,5.736,False,0.93,5.17
xc_XC925262_031,xc,XC925262,9.5956462585034,9.688526077097505,92,-1,6.088,False,0.28,4.52
xc_XC925262_032,xc,XC925262,9.851065759637184,9.943945578231292,92,-1,6.152,True,1.19,5.4
xc_XC925262_033,xc,XC925262,10.083265306122446,10.193560090702944,110,-1,6.386,True,-0.36,4.7
xc_XC925262_034,xc,XC925262,10.269024943310656,10.385124716553284,116,-1,5.385,False,0.34,4.6
xc_XC925262_035,xc,XC925262,10.518639455782312,10.611519274376414,92,-1,6.38,True,0.77,5.41
xc_XC925262_036,xc,XC925262,10.756643990929703,10.843718820861676,87,-1,6.04,False,0.17,4.53
xc_XC925262_037,xc,XC925262,11.00625850340136,11.099138321995463,92,-1,5.697,False,0.32,4.33
xc_XC925262_038,xc,XC925262,11.215238095238094,11.331337868480723,116,-1,5.427,False,0.58,4.83
xc_XC925262_039,xc,XC925262,11.424217687074828,11.540317460317455,116,-1,5.251,False,0.59,4.75
xc_XC925262_040,xc,XC925262,11.673832199546483,11.77251700680272,98,-1,6.2,True,1.04,5.41
xc_XC925262_041,xc,XC925262,11.906031746031744,12.022131519274376,116,-1,5.968,False,1.81,5.62
xc_XC925262_042,xc,XC925262,12.138231292517004,12.254331065759636,116,-1,6.236,True,0.73,5.32
xc_XC925262_043,xc,XC925262,12.35301587301587,12.486530612244897,133,-1,5.647,False,0.69,4.84
xc_XC925262_044,xc,XC925262,12.602630385487526,12.718730158730157,116,-1,5.552,False,0.88,4.87
xc_XC925262_045,xc,XC925262,12.88126984126984,12.997369614512468,116,-1,5.603,False,0.83,5.09
xc_XC925262_046,xc,XC925262,13.177324263038546,13.270204081632652,92,-1,6.025,False,-0.5,4.46
xc_XC925262_047,xc,XC925262,13.386303854875282,13.502403628117913,116,-1,5.599,False,-0.31,4.37
xc_XC925262_048,xc,XC925262,13.618503401360542,13.734603174603173,116,-1,5.806,False,-0.1,4.15
xc_XC925262_049,xc,XC925262,13.850702947845802,13.966802721088436,116,-1,5.788,False,0.02,4.43
xc_XC925262_050,xc,XC925262,14.059682539682536,14.169977324263035,110,-1,6.402,True,0.15,4.43
xc_XC925262_051,xc,XC925262,14.268662131519273,14.37895691609977,110,-1,6.534,True,0.48,4.94
xc_XC925262_052,xc,XC925262,14.477641723356006,14.593741496598636,116,-1,6.106,False,0.68,4.79
xc_XC925262_053,xc,XC925262,14.68081632653061,14.849160997732424,168,8,5.489,False,2.51,6.26
xc_XC925262_054,xc,XC925262,14.918820861678004,14.976870748299318,58,49,4.929,False,-0.22,6.2
xc_XC925262_055,xc,XC925262,15.005895691609972,15.121995464852606,116,8,5.741,False,0.06,-1.1
xc_XC925262_056,xc,XC925262,15.191655328798184,15.33097505668934,139,28,5.355,False,7.91,8.78
xc_XC925262_057,xc,XC925262,15.400634920634918,15.557369614512467,156,13,6.943,True,7.61,5.85
xc_XC925262_058,xc,XC925262,15.650249433106572,15.952108843537411,301,-1,6.112,False,4.54,12.12
xc_XC925262_059,xc,XC925262,16.230748299319725,16.32362811791383,92,-1,6.001,False,0.67,5.82
xc_XC925262_060,xc,XC925262,16.532607709750565,16.764807256235823,232,24,5.072,False,5.46,13.52
xc_XC925262_061,xc,XC925262,16.99700680272109,17.10730158730158,110,-1,5.907,False,0.44,4.7
xc_XC925262_062,xc,XC925262,17.26984126984127,17.368526077097503,98,-1,5.418,False,1.43,5.46
xc_XC925262_063,xc,XC925262,17.914195011337867,17.989659863945576,75,-1,5.204,False,0.19,4.51
xc_XC925262_064,xc,XC925262,18.19863945578231,18.30893424036281,110,-1,5.44,False,0.84,5.14
xc_XC925262_065,xc,XC925262,18.517913832199547,18.61079365079365,92,-1,5.678,False,0.06,4.53
xc_XC925262_066,xc,XC925262,18.88943310657596,18.982312925170067,92,40,5.419,False,1.35,5.48
xc_XC925262_067,xc,XC925262,19.12163265306122,19.23192743764172,110,-1,6.245,True,0.58,4.85
xc_XC925262_068,xc,XC925262,19.37705215419501,19.487346938775502,110,-1,6.192,True,0.18,4.41
xc_XC925262_069,xc,XC925262,19.632471655328796,19.742766439909293,110,-1,6.265,True,0.38,4.74
xc_XC925262_070,xc,XC925262,19.887891156462583,20.01560090702948,127,-1,5.548,False,0.31,4.5
xc_XC925262_071,xc,XC925262,20.17814058956916,20.294240362811788,116,-1,5.614,False,0.68,5.16
xc_XC925262_072,xc,XC925262,20.509024943310656,20.619319727891156,110,40,5.67,False,1.34,5.36
xc_XC925262_073,xc,XC925262,21.01405895691609,21.13015873015873,116,-1,5.424,False,0.19,4.52
xc_XC925262_074,xc,XC925262,21.501678004535144,21.57133786848072,69,47,5.378,False,-1.23,2.98
xc_XC925262_075,xc,XC925262,21.89641723356009,21.98349206349206,87,47,5.545,False,-1.28,2.76
xc_XC925262_076,xc,XC925262,22.192471655328795,22.244716553287976,52,-1,5.607,False,-1.13,2.81
xc_XC925262_077,xc,XC925262,22.38403628117913,22.447891156462585,63,-1,4.914,False,-0.04,5.64
xc_XC925262_078,xc,XC925262,22.534965986394557,22.581405895691606,46,49,3.739,False,-0.67,6.26
xc_XC925262_079,xc,XC925262,22.656870748299315,22.68009070294784,23,49,3.049,False,-1.73,5.22
xc_XC925262_080,xc,XC925262,22.796190476190475,22.86004535147392,63,-1,4.841,False,-0.31,5.89
xc_XC925262_081,xc,XC925262,22.958730158730155,23.045804988662127,87,-1,5.092,False,-0.27,4.66
xc_XC925262_082,xc,XC925262,23.16190476190476,23.231564625850336,69,-1,5.387,False,-0.05,5.86
xc_XC925262_083,xc,XC925262,23.301224489795917,23.347664399092967,46,-1,5.247,False,0.14,6.14
xc_XC925262_084,xc,XC925262,23.39410430839002,23.48698412698412,92,47,6.593,True,-1.0,2.58
xc_XC925262_085,xc,XC925262,23.57986394557823,23.74240362811791,162,28,5.259,False,7.91,8.75
xc_XC925262_086,xc,XC925262,23.835283446712012,23.97460317460317,139,-1,6.851,True,2.69,6.69
xc_XC925262_087,xc,XC925262,24.0907029478458,24.224217687074827,133,21,4.59,False,4.74,10.53
xc_XC925262_088,xc,XC925262,24.363537414965982,24.39256235827664,29,49,4.429,False,-1.9,4.78
xc_XC925262_089,xc,XC925262,24.578321995464847,24.61895691609977,40,49,5.477,False,-0.61,5.89
xc_XC925262_090,xc,XC925262,25.565170068027207,25.65804988662131,92,47,4.707,False,0.74,-0.29
xc_XC925262_091,xc,XC925262,25.68126984126984,25.797369614512466,116,8,5.061,False,0.84,-0.33
xc_XC925262_092,xc,XC925262,25.867029478458047,25.936689342403625,69,47,6.15,True,-1.17,2.45
xc_XC925262_093,xc,XC925262,25.95990929705215,26.168888888888883,208,28,5.754,False,7.92,8.79
xc_XC925262_094,xc,XC925262,26.238548752834465,26.401088435374145,162,45,7.507,True,2.8,6.78
xc_XC925262_095,xc,XC925262,26.470748299319723,26.67392290249433,203,23,6.018,False,5.15,14.08
xc_XC925262_096,xc,XC925262,26.72616780045351,26.859682539682534,133,8,5.254,False,1.0,-2.14
xc_XC925262_097,xc,XC925262,26.95836734693877,27.045442176870743,87,37,6.6,True,1.73,6.85
xc_XC925262_098,xc,XC925262,27.13832199546485,27.207981859410424,69,47,5.089,False,-1.19,2.55
xc_XC925263_000,xc,XC925263,4.005442176870749,4.051882086167801,46,47,4.289,False,-1.01,3.02
xc_XC925263_001,xc,XC925263,4.237641723356009,4.324716553287982,87,47,4.985,False,-1.24,2.88
xc_XC925263_002,xc,XC925263,4.446621315192744,4.533696145124716,87,-1,5.513,False,-0.45,6.71
xc_XC925263_003,xc,XC925263,4.649795918367347,4.7194557823129255,69,47,5.58,False,-1.4,2.79
xc_XC925263_004,xc,XC925263,4.81814058956916,4.881995464852607,63,-1,6.501,True,-1.45,2.25
xc_XC925263_005,xc,XC925263,4.92843537414966,5.015510204081632,87,47,6.836,True,-1.01,1.6
xc_XC925263_006,xc,XC925263,5.08517006802721,5.224489795918367,139,28,5.918,False,8.02,9.19
xc_XC925263_007,xc,XC925263,5.299954648526077,5.456689342403628,156,-1,7.902,True,5.26,11.71
xc_XC925263_008,xc,XC925263,5.526349206349207,5.712108843537415,185,-1,5.215,False,5.09,11.84
xc_XC925263_009,xc,XC925263,5.764353741496598,5.851428571428571,87,24,6.955,True,5.5,13.95
xc_XC925263_010,xc,XC925263,5.9675283446712015,6.060408163265306,92,27,7.742,True,7.66,6.93
xc_XC925263_011,xc,XC925263,15.09297052154195,15.116190476190477,23,49,3.715,False,-1.65,4.8
xc_XC925263_012,xc,XC925263,15.261315192743766,15.307755102040815,46,-1,5.679,False,-0.61,4.85
xc_XC925263_013,xc,XC925263,15.40063492063492,15.487709750566893,87,-1,5.198,False,-0.11,4.29
xc_XC925263_014,xc,XC925263,15.563174603174602,15.650249433106575,87,49,5.623,False,0.22,4.81
xc_XC925263_015,xc,XC925263,15.70249433106576,15.789569160997733,87,49,5.809,False,0.33,4.87
xc_XC925263_016,xc,XC925263,15.836009070294784,15.928888888888888,92,49,5.562,False,0.25,4.8
xc_XC925263_017,xc,XC925263,15.998548752834468,16.09142857142857,92,49,5.799,False,0.41,4.81
xc_XC925263_018,xc,XC925263,16.137868480725622,16.23074829931973,92,8,5.59,False,-0.18,-1.11
xc_XC925263_019,xc,XC925263,16.27718820861678,16.416507936507937,139,8,5.317,False,0.79,-1.79
xc_XC925263_020,xc,XC925263,16.46294784580499,16.555827664399093,92,-1,5.699,False,0.09,4.56
xc_XC925263_021,xc,XC925263,16.602267573696146,16.69514739229025,92,8,5.656,False,0.14,3.52
xc_XC925263_022,xc,XC925263,16.741587301587302,16.851882086167798,110,49,5.71,False,0.17,4.59
xc_XC925263_023,xc,XC925263,16.904126984126982,16.99700680272109,92,49,5.733,False,0.16,4.48
xc_XC925263_024,xc,XC925263,17.066666666666666,17.15954648526077,92,49,6.026,False,0.18,4.81
xc_XC925263_025,xc,XC925263,17.22920634920635,17.368526077097503,139,49,5.426,False,0.1,4.44
xc_XC925263_026,xc,XC925263,17.43238095238095,17.525260770975056,92,8,5.9,False,-0.14,-1.23
xc_XC925263_027,xc,XC925263,17.57170068027211,17.705215419501137,133,-1,6.678,True,0.07,4.21
xc_XC925263_028,xc,XC925263,17.77487528344671,17.867755102040817,92,49,5.923,False,0.07,4.54
xc_XC925263_029,xc,XC925263,17.92,18.05931972789116,139,-1,5.774,False,-0.43,3.34
xc_XC925263_030,xc,XC925263,18.10575963718821,18.26249433106576,156,5,5.961,False,0.17,-0.93
xc_XC925263_031,xc,XC925263,18.30893424036281,18.425034013605444,116,49,5.378,False,0.24,-1.23
xc_XC925263_032,xc,XC925263,18.471473922902494,18.61079365079365,139,-1,5.975,False,-0.01,4.15
xc_XC925263_033,xc,XC925263,18.680453514739227,18.79655328798186,116,-1,5.544,False,0.14,4.31
xc_XC925263_034,xc,XC925263,18.889433106575964,18.982312925170067,92,-1,5.909,False,0.1,4.55
xc_XC925263_035,xc,XC925263,19.075192743764173,19.16807256235828,92,49,5.846,False,0.13,4.67
xc_XC925263_036,xc,XC925263,19.23773242630385,19.37124716553288,133,5,5.951,False,0.77,4.26
xc_XC925263_037,xc,XC925263,19.440907029478456,19.539591836734694,98,49,6.088,False,0.19,4.59
xc_XC925263_038,xc,XC925263,19.62666666666667,19.719546485260768,92,47,6.617,True,0.37,3.97
xc_XC925263_039,xc,XC925263,19.812426303854878,19.911111111111108,98,49,6.111,False,0.4,4.57
